date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:18:42	2364/2364	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Sep%202018%2013:18:46%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embedd574	(from http://klbtheme.com/groci/about-us/)
06:18:50	70399/70399	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:25%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/1-3.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/1-3.jpg	(from http://klbtheme.com/groci/about-us/)
06:18:56	68540/68540	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:25%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/2-3.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/2-3.jpg	(from http://klbtheme.com/groci/about-us/)
06:19:03	72628/72628	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:25%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/3-2.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/3-2.jpg	(from http://klbtheme.com/groci/about-us/)
06:19:05	44895/44895	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:18:40%20GMT	http://klbtheme.com/groci/my-account/lost-password/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/my-account/lost-password/index.html	(from http://klbtheme.com/groci/my-account/)
06:19:06	316261/316261	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:25%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/about.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/about.jpg	(from http://klbtheme.com/groci/about-us/)
06:19:06	4996/4996	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.css?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipeedb1.css	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:07	41503/41503	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Sep%202018%2013:18:44%20GMT	http://klbtheme.com/groci/?page_id=3	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/index3b72.html	(from http://klbtheme.com/groci/my-account/)
06:19:08	11589/11589	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skinedb1.css	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:12	16768/16768	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/product-category/fruits-vegetables/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/feed/index.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/)
06:19:13	2492/2492	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Sep%202018%2013:19:18%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fproduct%2Fjumbo-rainier-cherries%2F	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embed782a.json	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:22	61523/61523	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:19:11%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/?add-to-cart=69	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/indexdb32.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/)
06:19:23	2619/2619	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Sep%202018%2013:19:28%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fproduct%2Fjumbo-rainier-cherries%2F&format=xml	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embedca28	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:24	61526/61526	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:19:12%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/?add-to-cart=68	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/index93a1.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/)
06:19:27	44513/44513	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:18%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/6-1-600x654.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/6-1-600x654.jpg	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:28	61527/61527	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:19:14%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/?add-to-cart=29	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/indexada1.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/)
06:19:31	32010/32010	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:24%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/1-1-600x654.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/1-1-600x654.jpg	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:34	61526/61526	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:19:19%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/?add-to-cart=70	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/indexf6b1.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/)
06:19:36	21903/21903	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:25%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/2-1-600x654.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/2-1-600x654.jpg	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:47	61521/61521	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:19:29%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/?add-to-cart=63	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/indexc887.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/)
06:19:48	24023/24023	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:19%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/3-1-600x654.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/3-1-600x654.jpg	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:49	61527/61527	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:19:33%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/?add-to-cart=66	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/index9372.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/)
06:19:50	23336/23336	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:19%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/4-1-600x654.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/4-1-600x654.jpg	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:51	2110/2110	---MC-	200	added ('OK')	application/rss+xml	etag:%229e8069a9bf6187f96fadfd6b39516011%22	http://klbtheme.com/groci/product/jumbo-rainier-cherries/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/jumbo-rainier-cherries/feed/index.html	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Sep%202018%2013:19:56%20GMT	http://klbtheme.com/groci/?p=29	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/index9cd7.html	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:53	50650/50650	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Aug%202018%2009:02:20%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/5-1-600x654.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/5-1-600x654.jpg	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:53	21638/21638	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min.js?ver=5.5.2	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min4245.js	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:56	31567/31567	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min0235.js	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:57	61523/61523	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:19:37%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/?add-to-cart=59	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/indexaa11.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/)
06:19:58	9853/9853	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min0235.js	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:58	5859/5859	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/single-product.minedb1.js	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:19:59	54013/54013	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:19:42%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/page/2/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/page/2/index.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/)
06:19:59	2252/2252	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Sep%202018%2013:20:04%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fcart%2F	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embedbf41.json	(from http://klbtheme.com/groci/cart/)
06:20:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Sep%202018%2013:20:05%20GMT	http://klbtheme.com/groci/?p=55	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/index8054.html	(from http://klbtheme.com/groci/cart/)
06:20:01	2344/2344	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Sep%202018%2013:20:05%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fcart%2F&format=xml	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embed1ac1	(from http://klbtheme.com/groci/cart/)
06:20:01	3134/3134	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/country-select.minedb1.js	(from http://klbtheme.com/groci/cart/)
06:20:01	2316/2316	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.minedb1.js	(from http://klbtheme.com/groci/cart/)
06:20:01	7571/7571	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/cart.minedb1.js	(from http://klbtheme.com/groci/cart/)
06:20:36	391370/391370	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2009:02:26%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/2.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/2.png	(from http://klbtheme.com/groci/blog/)
06:21:04	700690/700690	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2009:02:27%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/3.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/3.png	(from http://klbtheme.com/groci/blog/)
06:21:04	411/411	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:24:34%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/js/custom/groci_slidepost.js?ver=1.0	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/js/custom/groci_slidepost5152.js	(from http://klbtheme.com/groci/blog/)
06:21:13	68713/68713	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:19:59%20GMT	http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=68	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/jumbo-rainier-cherries/index93a1.html	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:21:15	20027/20027	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:05%20GMT	http://klbtheme.com/groci/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min.js?ver=4.2.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min4189.js	(from http://klbtheme.com/groci/blog/)
06:21:16	484689/484689	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2009:02:25%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/1.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/1.png	(from http://klbtheme.com/groci/blog/)
06:21:26	68704/68704	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:20:01%20GMT	http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=72	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/jumbo-rainier-cherries/indexebbf.html	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/)
06:21:30	50860/50860	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:21:10%20GMT	http://klbtheme.com/groci/blog/category/gallery/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/category/gallery/index.html	(from http://klbtheme.com/groci/blog/)
06:21:32	2527/2527	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Sep%202018%2013:21:36%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F12%2Frestaurant-employer-read-clients-orders-on-his-ipad%2F	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embed2941.json	(from http://klbtheme.com/groci/blog/2018/08/12/restaurant-employer-read-clients-orders-on-his-ipad/)
06:21:35	50813/50813	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:21:32%20GMT	http://klbtheme.com/groci/blog/tag/slider/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/slider/index.html	(from http://klbtheme.com/groci/blog/)
06:21:37	2611/2611	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Sep%202018%2013:21:41%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F12%2Frestaurant-employer-read-clients-orders-on-his-ipad%2F&format=xml	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embedc73c	(from http://klbtheme.com/groci/blog/2018/08/12/restaurant-employer-read-clients-orders-on-his-ipad/)
06:22:21	50803/50803	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:21:22%20GMT	http://klbtheme.com/groci/blog/tag/news/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/news/index.html	(from http://klbtheme.com/groci/blog/)
06:22:28	50818/50818	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:21:21%20GMT	http://klbtheme.com/groci/blog/tag/gallery/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/gallery/index.html	(from http://klbtheme.com/groci/blog/)
06:22:33	55379/55379	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:21:38%20GMT	http://klbtheme.com/groci/blog/2018/08/12/amazing-classic-interior-design-with-perfect-lighting/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/2018/08/12/amazing-classic-interior-design-with-perfect-lighting/index.html	(from http://klbtheme.com/groci/blog/)
06:22:35	2247/2247	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Sep%202018%2013:22:39%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Ffaq%2F	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embed295f.json	(from http://klbtheme.com/groci/faq/)
06:22:37	52512/52512	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:21:43%20GMT	http://klbtheme.com/groci/blog/category/video/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/category/video/index.html	(from http://klbtheme.com/groci/blog/)
06:22:38	2339/2339	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Sep%202018%2013:22:43%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Ffaq%2F&format=xml	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embed4060	(from http://klbtheme.com/groci/faq/)
06:22:44	52616/52616	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:22:27%20GMT	http://klbtheme.com/groci/blog/tag/envato/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/envato/index.html	(from http://klbtheme.com/groci/blog/)
